X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X70
0.1616	0.9596	0.3704	0.3584	-0.8799	-1.5622	-0.0204	-2.8836	-1.9286	-0.2961	-0.2252	0.5189	2.7574	0.5539	1.6149	2.0609	-0.7904	-2.2917	-0.6813	0.8775	0.5053	1.4026	-0.1042	-1.6549	-2.0347	-0.2265	0.7169	-0.0998	1.9903	0.3694	0.1607	2.4751	-2.2599	0.6382	-2.4208	-1.8217	0.5617	-0.3379	-0.4570	-1.9966	-1.5526	-1.8931	1.1808	1.0313	-2.3899	1.5191	1.7748	-0.6480	1.3381	1.3338	-1.1881	-3.8479	0.9121	-0.8501	-3.7324	0.0510	-8.3851	-0.5889	-0.9503	3.0677	-0.1074	4.2181	1.5707	5.5901	-1.9597	-0.0266	-0.9590	8.3046	-0.9173	0.3369
0.8666	-2.7795	-0.9706	-1.6612	-0.4954	0.1051	-0.7260	4.2380	-0.0285	-1.1651	1.7912	0.4595	-4.8622	-2.3670	-6.2151	-5.1800	6.3544	7.4810	-1.3504	-2.0940	0.2095	-0.9268	-0.4229	0.2653	-2.3104	0.8011	-1.9718	2.3761	2.1230	-0.3256	-1.2557	-2.5097	-0.0744	-2.3014	7.9563	-4.0942	-6.9036	-3.2385	0.3996	1.0605	-0.2961	1.0595	-10.2615	-7.9767	-0.8423	-3.1926	-9.9606	2.1188	-6.8471	1.1725	0.5526	4.0010	1.4068	-2.7989	1.3491	2.5608	5.4435	0.1467	1.4513	1.5235	-1.2115	2.5777	-11.9097	-10.2275	-10.8193	-4.0471	-8.3747	-5.8441	3.3343	-4.9413
-0.4984	0.9173	-0.1713	-1.3297	-0.1090	-0.2232	0.3454	-0.5979	1.1649	0.9209	0.9783	0.9416	3.1461	1.1882	2.0945	1.1596	-1.9344	-4.7801	1.1198	0.8742	-0.4918	3.8345	1.2437	0.5515	1.8298	0.9236	-2.1101	3.3007	-1.2939	1.5946	-0.3037	1.3454	2.4646	2.0372	-1.8025	-3.5480	4.7147	2.4499	-0.1692	3.1900	-0.2458	2.0222	7.4623	5.4179	-0.8171	5.3326	2.3635	-0.1802	6.9967	-5.1181	-2.4097	10.6912	2.2859	-3.3792	-0.8638	1.0989	12.8869	0.2132	2.2224	4.2646	1.5389	-7.3567	12.2694	-14.2608	20.1988	2.0416	17.2252	-11.7113	-4.0687	3.8432
0.2995	0.3855	1.9442	2.2177	-1.2097	2.4660	1.8886	0.9164	1.7616	0.3254	-0.3826	0.4207	1.6988	1.3394	7.0374	6.9049	-10.6354	-12.6529	-0.4949	2.5247	0.7157	-1.5760	-2.0186	0.2647	-0.2568	-0.7629	1.2214	-0.4656	-5.0584	0.2093	0.9843	1.6341	-2.0654	0.0697	-5.9703	-1.7656	5.5693	1.5300	0.5967	-0.9818	1.1303	-2.3869	8.0044	7.4498	-3.3243	8.0338	8.6444	1.1802	14.0263	-7.9806	-1.9396	6.5575	2.2786	-0.8709	-0.5891	-2.8928	13.6066	-0.0199	0.5851	-2.9799	0.0359	-14.6411	8.0747	-15.9784	37.8879	-1.0529	19.1820	1.1108	-0.1134	-0.7014
-0.6165	-0.3708	-0.1111	3.8257	0.2270	-1.8349	0.2891	1.6199	-0.6788	1.7351	-0.2103	-0.3058	0.4571	2.2457	6.8192	5.7955	-10.5897	-8.5367	2.5292	1.3776	5.8791	3.1088	-1.2887	-0.0805	-8.2332	0.2520	0.7721	-1.0749	-0.7594	-1.8964	5.4719	6.5112	-0.2655	-1.6096	-12.9285	-0.0754	8.2864	3.9024	1.3741	-6.8769	-0.4947	-5.1204	9.9397	9.1616	-1.9544	7.6450	10.3300	-0.4877	8.7348	-7.5578	-2.2392	4.3445	-0.3826	-0.3158	-8.4931	1.3050	-2.1309	0.0840	1.3830	-0.3679	-1.1254	-6.7064	5.9335	2.6228	21.9119	-8.6946	15.7464	0.0708	-1.3503	-2.8931
-2.0633	-0.3058	1.5640	-0.5245	-0.1507	0.7126	1.4531	1.6804	1.1667	-0.4633	-2.6395	0.1792	-2.2800	0.7704	-2.6028	-2.3724	3.5724	2.7267	-1.9167	0.0893	-2.6827	-3.8488	-2.0494	0.4425	-1.2701	-0.7960	1.3454	-0.8068	0.6807	-1.7829	-3.6521	-4.6414	-3.2079	4.7064	5.4243	-3.5246	-3.5688	-4.8518	1.5652	2.0898	-1.4123	1.1247	3.0128	-4.8001	-1.9735	-2.0107	-2.0178	-0.6983	-1.7430	3.5597	-2.0212	-6.8636	-0.5799	1.2090	7.0648	-2.1546	2.2685	-1.4337	0.9834	2.1499	0.2380	3.5708	-12.4042	-5.3403	-1.5982	2.1146	-3.3234	9.4172	0.7696	2.5375
0.1590	-0.4009	0.2405	1.5176	-0.4406	0.6995	1.3900	1.3647	1.1547	-0.3542	1.3080	0.1183	-0.0280	-1.6608	2.2604	1.4453	-3.6358	-1.7211	-1.6977	-0.1274	1.7743	-0.5603	-3.0292	1.4317	-2.0641	-0.5754	4.4957	-2.9258	-1.1548	0.3513	2.4346	3.3753	-0.9086	0.4121	-4.5081	1.9722	1.9480	-0.5569	1.9220	0.9707	-2.9505	0.9788	1.9498	3.1617	1.6620	0.1119	3.7648	-0.9935	0.9530	0.3930	-0.6178	-0.7662	-2.4802	1.6792	-3.3563	-2.4239	-0.4287	-0.0056	1.2815	-2.1365	0.4053	1.8818	-0.4816	2.7307	1.0240	-1.7330	-4.2268	6.3589	-2.5218	1.4116
3.1055	0.7632	-1.6055	0.8624	2.6468	0.3847	0.2844	-0.2708	-1.2663	-2.0090	1.1668	-0.7625	-1.0402	2.7302	-4.0584	-3.3860	1.2473	1.4001	-0.9499	-0.2514	-0.6249	0.1401	-0.5422	-2.1085	-0.3509	-1.1027	-1.0910	1.1855	0.8215	-4.4211	-0.3845	-0.1908	-2.9816	-1.1738	3.1463	4.4110	0.1710	-1.6036	-0.7456	-0.0621	1.0305	-0.0732	-0.4537	0.9161	0.4080	-0.8102	-7.7314	-0.3335	-2.6359	-0.8487	-0.7682	5.6961	1.1622	-0.9656	-0.3744	6.0003	-0.3154	6.6310	-0.8397	0.7694	-0.4050	7.2064	-3.6033	4.1983	-13.7870	2.5266	-9.6354	2.0263	3.7533	-0.9606
-0.0690	0.4454	2.3657	-0.3958	-1.2540	-2.3288	-1.3249	-2.4192	2.7734	0.7099	-1.4120	-1.6654	4.1513	1.5683	4.0126	2.5767	-4.0650	-3.9855	0.4829	0.5988	-1.9412	-0.9145	-1.6852	-0.4960	5.2715	-1.6534	-0.4037	1.4798	0.4613	2.3840	-1.0848	-0.6427	-1.9675	-1.5750	-1.9634	-0.8194	1.9180	0.6157	-3.0277	2.3590	-0.1717	2.8185	0.7604	2.5125	-5.6436	2.5540	1.3685	-1.7460	2.9672	-1.9992	-1.0907	0.7493	1.2393	-1.4028	2.6985	-4.7102	12.2412	0.2888	2.7242	3.1869	1.2316	-11.7533	3.3453	-13.0684	18.0045	2.5104	7.8069	-4.8743	-2.5868	1.7525
0.1078	1.1535	-1.0705	-2.7633	-0.0879	0.2693	-0.6285	-2.0599	-0.7368	-0.2874	-1.1247	-0.0610	0.5584	-0.5523	-3.0328	-1.6197	3.5650	3.0767	-2.8440	-1.1403	-3.9701	-5.1189	1.5985	-0.1347	1.3185	0.2672	-1.8220	0.7052	2.6257	0.3525	-1.5237	-1.9564	-0.5185	2.2162	5.7524	-0.1297	-2.4095	2.2264	-2.6651	1.7244	1.6306	1.7693	-1.1500	-2.0497	1.4029	-3.5703	-4.0645	0.1520	-5.2558	3.2196	-0.9538	-6.1275	0.2309	-0.2466	1.2214	0.8504	-2.7634	-0.2396	-0.9418	0.0783	-0.5773	7.9360	-2.0413	3.0340	-13.6521	2.9978	-4.5849	12.8389	3.2754	2.7976
-1.1569	-0.1267	-0.8427	-0.4715	1.8458	0.7709	-3.9064	4.1503	-0.5981	0.8687	0.5704	2.0200	-5.2567	-3.7830	-2.9416	-0.6440	5.9280	5.3629	1.1213	-0.2601	-1.5199	1.1307	-0.3554	1.1941	-2.9669	-1.8177	-0.3879	1.6164	0.8293	-1.7392	-0.6977	-0.6302	-4.0467	3.2510	3.4191	0.4612	-6.7204	-5.1527	-3.9162	2.2209	0.4938	-0.5208	-3.9145	-8.6376	2.0000	-6.4379	2.4262	-1.2005	-7.1681	4.6429	3.9974	-5.4110	2.6627	-0.4838	2.2875	-2.7740	-0.1216	-1.6863	0.6215	2.3259	-0.5990	-2.5032	-1.8607	0.3584	-2.3271	2.8707	-4.6993	4.1451	-1.2150	5.6371
-1.5132	0.9407	-0.2167	0.2958	-1.4666	-0.7934	-4.2319	-2.5787	-1.6540	2.4330	-0.4297	2.0091	3.2236	1.2019	5.0884	6.5700	-4.7190	-6.1802	-0.1904	-0.3380	1.7699	1.1955	0.4988	-0.1250	-0.7247	1.3287	-1.1740	2.9860	3.0452	2.6033	3.0090	3.8032	0.8369	-1.1112	-7.0113	-2.0948	4.7139	-1.0613	-4.2230	3.4344	1.2387	3.0560	5.3898	6.5039	-2.4347	4.1179	7.8559	1.5659	6.2253	-3.4329	0.6504	-0.0160	1.2805	0.6232	-6.6574	3.6844	7.6052	-0.8476	-0.1209	5.3139	1.2943	-6.6461	13.7314	-8.3006	16.8566	3.6878	9.2851	5.0669	-1.5752	-1.3795
-0.6000	-1.5281	-0.2247	1.6526	-1.1249	1.2839	-0.5068	1.4844	-1.0405	-1.7253	-3.6087	2.5642	-1.5291	1.7946	-1.3810	0.0114	-1.6934	-0.8620	-3.8357	-0.4817	3.8131	-14.8869	-2.4748	1.5902	-5.7245	-1.5229	5.3445	-4.6435	1.5553	0.7803	3.3639	6.7542	-0.4508	2.1431	-1.3357	-1.0722	1.4117	-0.2686	-0.8091	-4.1267	0.9846	-4.5489	3.7355	1.2358	-1.3442	1.8481	-2.7474	-0.0991	2.1864	-0.9479	-2.4212	-2.1237	-3.9263	4.2818	-8.3244	-2.4961	-6.7512	1.2810	-0.9616	-1.7531	-2.7185	-2.7023	-9.2408	3.1656	14.8060	-6.3665	2.4132	12.2788	10.9381	1.0531
-0.1434	0.4047	0.5693	1.7881	-0.1149	1.0323	-1.9061	-1.8669	0.9776	0.9864	-1.6390	0.5803	-0.2642	1.7174	2.4702	1.8766	-0.8977	-1.0326	-0.6510	1.3642	4.6670	-3.0016	-0.9737	0.3842	-6.4266	1.1198	3.1765	-4.7667	0.9888	-0.9864	4.7024	6.9423	2.0205	1.6300	-9.3193	-0.2961	2.6713	4.0425	-2.1441	-0.4024	1.5424	2.0505	5.2821	4.3915	1.4261	1.4545	0.9974	0.5825	1.6928	-0.5517	-4.0701	-3.0659	-6.4592	1.8054	-10.2268	0.3413	-4.7474	-3.3247	-0.5175	-4.9773	-2.0945	-1.3443	-4.2978	5.1619	5.5123	-0.4315	6.0380	-6.0482	2.7887	0.9942
-2.1920	0.2613	4.1526	-2.3268	-0.6540	0.9323	2.0798	-1.0466	-0.4918	0.6997	-1.5117	0.4942	3.7145	0.5320	-1.4305	-1.4758	2.5287	2.3273	0.5776	-1.2405	-0.7531	-0.7730	0.6342	-1.5351	3.6710	-3.2286	-2.3827	1.8644	-2.6983	-0.6574	-1.0157	-1.7203	-3.2196	0.5977	2.7766	-2.3351	1.9705	0.5631	1.6298	-1.7465	-1.5875	-1.8739	2.3918	2.3246	0.8235	-1.5952	-2.4449	-4.0681	-2.8910	3.1379	-1.5517	-1.8521	2.0469	-0.8366	7.1945	-3.1302	-5.3520	1.1871	-1.6533	2.2678	-0.8009	-0.9397	-2.3690	2.9789	-6.5482	-0.8648	-0.2381	2.3439	-7.5553	-0.9308
0.5378	0.5360	-0.8430	-0.6425	0.8913	0.5732	-1.9167	-0.2091	-0.9911	-2.6667	-0.3942	1.1458	1.7018	-1.2858	-3.2074	-2.8386	0.7182	-0.7513	0.0980	0.0830	0.2362	-0.3559	-1.2167	0.3258	1.5103	0.3775	-3.7748	3.1600	3.7527	0.2659	-2.0309	-3.0223	-1.3063	0.7579	3.6935	4.8094	-1.2289	-2.1195	-2.1570	0.7528	1.3747	2.2025	0.7465	-1.6599	0.4602	1.2838	-4.1281	-0.4823	1.4029	-1.2349	0.7832	4.9724	2.9264	-2.2087	5.7341	2.4799	4.7417	1.3199	-1.5289	1.0810	-0.2928	2.7722	1.3581	2.1247	-3.2012	2.6108	-5.6764	2.2456	-1.7102	2.0341
1.3432	-0.4459	-2.6191	-0.5517	-0.4524	-1.2885	1.7590	4.1165	2.5473	-2.1485	0.0992	-1.0556	-5.1419	2.0229	-7.2818	-5.9812	5.0041	6.9520	1.1111	-0.4528	-0.8631	5.5246	0.2408	0.9409	-0.6679	-1.4239	-0.6104	0.7378	-1.8882	-0.7964	-0.6562	-1.2579	0.7257	0.7294	5.5651	-1.5698	-2.7278	3.2419	1.5051	2.8639	1.0529	2.3118	-1.1356	-4.7900	0.1932	-1.5913	-8.0084	-1.6663	-3.8079	1.8122	1.3613	2.6843	2.1803	1.8470	4.3560	3.7009	6.8107	5.7127	0.3763	-2.9177	0.8856	4.1399	-11.2758	-9.3721	-9.9169	2.9770	-4.6289	-12.4462	1.3288	1.7653
0.0932	-0.4309	-1.4997	0.6261	-0.2808	3.9265	-2.5160	1.2434	-1.2215	0.9730	0.7964	-2.1884	-0.7202	-0.6044	-0.2124	-0.6830	5.5370	7.1806	-0.7457	-1.0874	0.0552	-2.7480	-1.1789	1.7356	-1.6469	0.7427	0.1297	1.2586	1.9114	0.2970	-0.1978	-0.2353	-2.3558	1.0847	-0.4815	0.2555	-6.6375	0.9098	-1.3604	-4.4375	-1.7276	-4.5669	-4.1843	-7.5844	9.4645	-6.3358	1.1208	-0.0671	-6.5109	4.0745	0.1852	-3.7153	0.0178	-0.8650	0.2948	1.2910	-12.6750	-0.3253	0.3326	1.1607	0.9123	13.6357	-3.7291	11.8555	-25.0774	-4.7147	-15.0530	24.8679	6.8905	-0.2320
0.2265	0.0811	-0.0426	1.1714	-1.4868	-0.2306	0.2595	-1.0338	0.1507	-3.5531	0.3249	3.4372	2.3900	0.0666	1.3279	1.7835	-6.4104	-8.1691	1.3434	0.3440	1.3393	2.1689	2.3775	-0.2638	-1.2725	2.2353	0.6975	0.3900	0.8668	4.5466	1.6483	1.6348	4.0323	0.2902	-4.2036	-4.9253	2.6378	0.3408	0.8727	2.0926	1.3958	1.5454	2.7597	5.0674	-3.9031	4.3157	3.4178	1.0439	8.8075	-4.7758	-0.9499	7.3633	-0.9146	-0.5103	-4.9239	0.6423	7.9915	-2.4052	-0.8585	-1.6125	4.7320	-5.2347	6.1058	-14.0726	18.9857	2.7457	14.5482	-5.3649	-2.4897	-0.4885
1.5507	1.6182	-0.4812	2.5648	2.1714	-0.8394	-1.8707	1.0596	-0.7766	-1.4691	0.2976	0.1863	1.2234	-1.0899	0.5488	0.0440	-2.2073	-2.7637	0.2286	0.2581	1.6465	0.2875	0.1910	0.5191	-1.2938	1.9524	-2.7630	1.1789	-0.3559	-1.7919	1.2680	1.7025	-2.3494	3.2422	-4.3040	3.9979	2.9304	-0.4564	-1.7617	-3.2832	-1.0607	-1.8991	5.3724	4.3900	-0.7430	-1.3949	4.7391	1.3606	0.8548	0.5495	2.6099	-3.4976	0.9205	2.4332	-7.2161	2.3874	-5.5063	-0.6607	-0.7017	1.2140	-6.4446	0.6886	5.4300	10.5761	-1.3951	-1.2573	-2.4064	8.9690	-0.3268	5.2623
0.1587	0.2940	1.0015	3.2967	-0.9174	0.9738	-1.1458	-0.0340	-2.5471	-0.3339	-0.9125	-2.5814	-0.4141	-2.6069	3.2299	3.1988	-2.9251	-6.8596	0.6180	0.9488	3.4986	-0.7363	-2.7013	0.0853	-3.9329	2.1270	1.2671	-1.4337	0.7402	1.1674	3.8736	5.6588	-3.2528	0.4202	-8.0681	0.4639	0.4080	-4.3966	-1.3974	-1.6569	-1.0562	-1.0479	0.7544	0.7633	4.2353	4.0232	3.1765	1.9505	8.4907	-2.8854	-2.5020	1.7986	-1.7364	-1.2371	-12.3761	-0.2419	-2.1506	-3.6450	2.4428	0.3144	1.5087	1.6425	-0.9159	2.7045	10.1261	-1.5657	5.1587	11.6009	-4.4267	-0.8170
2.1078	-1.9801	1.3068	2.6771	-0.2038	-1.5209	-2.8270	-0.4052	1.9440	-0.6975	0.3280	1.3536	0.0002	1.0051	3.2224	3.2106	-4.8050	-1.9804	4.5620	-1.3146	6.4406	8.1685	-0.8601	0.2827	-7.8897	2.8918	-1.6454	0.4733	-1.1050	-0.0811	4.1124	4.6553	0.5866	-0.1053	-7.2645	2.0638	6.4796	0.6532	-1.0290	1.7693	0.4684	-0.0062	8.7331	9.0008	-2.0858	4.0990	5.7239	3.2138	3.6962	-4.3287	-1.5474	2.0388	-0.2881	0.7279	-11.8754	-1.8767	12.7532	-4.2746	1.9590	1.1313	1.5847	-12.7658	6.5559	-7.4860	23.3389	-2.5885	16.5374	-17.5775	-6.0189	-2.7571
0.9597	-0.2689	0.1059	1.1765	-0.5477	1.1526	-4.2124	-0.2667	-1.2805	0.4339	0.3371	-1.2718	1.7168	1.7030	4.1187	3.2422	-5.4420	-9.5712	0.4795	0.1078	-0.1269	3.6581	-0.7467	-1.8151	-1.3927	0.5933	1.5351	-1.5714	4.4424	0.5867	-0.2134	-1.2792	0.6432	0.5918	-2.6605	-2.1662	5.5519	2.4064	-3.0956	-2.3930	0.7848	-1.4258	7.0274	6.8321	2.9863	6.9955	4.4433	1.6220	11.1017	-2.6267	-0.9979	-1.3399	-1.3570	-1.0538	0.0205	4.0514	-1.8703	1.5898	0.9317	0.3290	1.1311	4.7302	11.9043	-1.1892	12.7696	-1.6633	8.3017	4.7249	-3.3478	0.6235
1.0987	-0.8356	-0.6931	-1.7013	1.9311	1.7450	0.5920	2.8881	0.2522	2.9867	-1.3071	-0.1845	-3.8311	1.2750	-3.3590	-3.5549	6.9991	7.4426	-1.8673	0.4273	0.6266	-6.2755	0.2585	0.9228	1.4282	-2.0754	-2.0471	1.8097	-0.6119	-0.2865	0.1061	1.4724	0.4618	1.0532	3.5225	1.7833	-3.3525	-0.9599	1.1408	2.4978	0.6082	1.2296	-5.7810	-5.1998	1.4083	-5.0736	-4.7308	-3.2743	-9.2074	3.0870	-0.6740	-2.4341	1.5865	-3.8602	4.3332	-0.0938	1.2141	4.1770	-0.9707	-0.3803	-2.1998	1.7937	-5.9183	0.4054	-15.9176	2.5702	-8.9149	2.2000	4.5750	1.4706
0.6352	1.2412	1.5010	0.1838	0.2588	1.5140	0.1016	-0.8753	1.5917	-1.7921	-1.7907	-0.6799	0.7647	-1.9465	0.9781	0.4139	-4.2034	-6.4501	1.4182	-1.3950	2.6130	-0.6809	0.2057	1.0013	-1.1778	0.1350	0.7599	-1.3515	-1.6793	-0.5362	3.6357	6.5448	1.2410	0.9147	-5.7534	-1.1898	2.0976	-0.7123	-0.3290	0.2056	0.1250	-1.4684	5.8412	3.9716	4.2565	2.2497	1.3625	1.5997	7.5537	-2.0726	3.5176	-0.8419	-2.2454	1.6073	-12.3601	-1.8822	3.1140	-0.3537	-0.3343	-0.2019	0.2647	-6.5023	7.9638	-3.6315	20.0310	1.5712	9.0931	-7.3870	-1.7127	-0.1587
