X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50
-1.0547	-0.7402	-3.8123	-0.7045	0.6483	-1.9197	-2.3146	2.2958	-0.7039	-2.5487	-5.3703	-0.6085	1.0794	-0.1699	0.9203	-0.4902	-8.4036	4.6151	2.5454	-0.2134	-0.9761	3.1645	0.9604	-5.4198	-0.8181	-0.5746	-2.7497	-0.0725	0.9203	-0.3657	-0.9517	0.0244	1.7672	-1.0213	-0.5554	-2.8422	-3.0235	-0.9241	0.4821	7.2873	2.1334	-0.8113	2.6292	1.6821	4.9237	-0.1128	-5.1598	0.4741	-1.9006	5.0245
-0.6178	-1.5685	-1.9989	-1.3948	0.9628	-1.4086	1.8064	0.6672	3.0670	-4.6140	-3.3597	-0.8244	1.7315	-0.9373	-0.8961	-5.2355	-11.0136	1.9601	-0.6211	0.1085	-0.8092	2.4081	2.6305	-4.3094	7.5410	0.0844	-2.5645	-5.1371	6.3164	-8.0302	-1.2063	0.0654	-0.2368	2.3653	0.3737	1.0327	-0.1735	1.3945	-1.8476	5.4256	-1.6641	0.9768	-4.0219	1.2395	-4.6184	-2.7278	-2.1980	1.4559	-0.7847	1.4868
1.1515	-0.2272	3.7165	-0.6999	-2.8323	0.6800	-0.3483	0.4567	-0.0108	2.0952	-0.4431	-0.5709	1.7459	0.3288	0.3362	1.9526	2.2269	-4.5758	-2.8170	-1.3245	-0.9137	-1.8004	-1.7802	0.1694	-3.7709	1.0710	0.0039	0.2953	-1.9609	-0.7346	0.4515	0.2811	6.4706	1.7274	1.8756	0.6478	1.0062	1.3936	1.2608	-2.0075	-1.8433	3.5294	10.7052	1.9351	-0.0583	-0.3256	4.9972	-1.5297	-1.9108	6.5620
-2.7269	1.2215	1.3398	0.2788	1.3154	2.2588	0.0192	-1.5450	-1.4127	2.8220	-1.5299	1.2865	-1.5231	1.2076	0.8273	3.3721	3.3811	-1.3413	-2.6798	2.2249	-1.6129	-3.3155	-2.7104	-0.2272	-5.0296	-1.6666	-0.2922	0.9457	-1.3707	-1.3255	2.2829	-0.8411	0.0895	-1.7135	-0.2275	1.3699	-3.5531	5.1052	-1.4916	1.5259	-1.3241	-3.6631	-5.1675	0.0490	6.9693	-0.4904	2.5985	1.9521	0.1463	-1.5412
2.2928	0.8804	-3.1399	-0.8314	0.5178	0.4031	2.4471	0.0142	0.2075	1.4020	-0.2725	-0.8129	-0.1005	-1.1141	-0.5682	-0.7527	-2.9928	3.1013	2.1443	-0.2348	-0.8491	0.8287	0.2705	-2.2091	2.2226	0.7485	-2.4923	-4.7603	-1.7951	-6.2887	0.3104	0.1047	0.0932	-0.2999	1.4221	-1.1989	-1.1845	-2.3667	-0.9818	4.2231	-2.7848	3.5529	1.0060	-0.2284	-1.3733	-2.5361	-3.9546	0.6672	-1.7080	3.6052
0.7691	-0.0236	-0.4319	-2.2998	-0.9851	1.4637	0.2854	-0.4703	-1.4194	1.6548	-4.2994	0.5098	0.2876	2.4924	0.1522	0.0674	-3.7730	0.1201	-2.6505	2.8692	-3.8704	-2.8875	-0.5524	0.8020	-0.6687	0.7990	-1.1394	-1.7748	2.3133	-4.1233	-0.4214	1.8935	0.4498	1.5957	2.0319	1.7230	-4.6479	-7.4982	-0.4330	-4.1144	-1.8148	-4.3311	-8.9100	-0.1279	-4.2311	-2.4621	-1.1887	2.6529	0.2185	-4.7224
2.1271	1.2911	-2.4537	-1.2270	-1.1813	-0.4783	-0.0240	1.2153	-2.5593	3.2960	-1.0392	-1.2896	-1.0538	-2.7707	0.5244	0.3097	-0.4293	3.4078	0.5089	-1.3818	-0.7474	-3.5726	-1.5775	-4.2302	0.6424	0.5851	1.4946	2.9597	-0.2637	4.8203	-0.2285	-0.5734	0.3175	-1.5809	2.6261	-0.8875	-1.9694	-1.4342	1.2013	5.2159	0.0955	3.2422	0.7987	1.9955	1.2782	-1.9682	-2.1571	1.7894	0.7987	8.8473
-2.5602	1.1741	0.1846	-0.3097	1.0285	1.0482	0.7921	-1.1688	1.4847	-0.8012	-2.4812	0.4882	0.1975	1.2334	-1.9038	-1.3355	-4.9108	-1.7192	-1.4918	1.8153	-1.2665	-0.5079	-0.1862	0.6218	1.1741	2.7685	-1.1577	0.2241	-0.3241	0.3543	-1.5034	0.0321	3.9501	0.0019	-1.3436	2.1800	-4.7019	-2.1088	-0.8979	-2.2662	0.5466	-2.9654	-3.0733	0.2327	-4.1928	-0.4242	-1.7143	-1.6210	-1.9251	2.1685
-0.9947	-1.7304	4.5620	0.1183	-2.6546	-2.8432	1.4821	0.4966	1.9835	1.2305	-0.4714	-0.2934	-0.1316	-2.4960	-0.1974	-1.2745	-1.4917	-7.0141	0.1926	-3.5552	-0.0786	0.0011	0.2697	-5.4002	2.4168	-2.0748	-1.1012	-0.3931	0.8271	-1.1192	-0.6785	0.6945	-0.4108	0.8438	0.6893	-0.2218	2.7956	1.9936	0.1836	4.4325	-0.8245	3.4033	4.7673	3.7985	-9.2068	1.4866	5.2879	-2.2900	0.2586	16.2661
0.2861	-0.7896	0.3867	3.2770	0.4223	-1.0626	0.4524	-0.0832	-1.6082	1.0314	6.3335	-1.0259	-0.1127	0.5738	-0.3756	0.2461	7.8232	-0.2936	-0.6998	1.3684	2.3762	-3.8651	-1.1106	7.5021	1.3423	0.7941	-3.3450	1.0370	-0.5127	2.3878	-1.8591	1.7738	0.0900	1.4501	1.0359	0.8225	6.5227	0.2211	-3.6459	-6.7010	-3.0218	-4.2252	6.7079	2.2893	-1.8841	-0.7846	-0.5947	0.0796	0.1800	0.2305
1.5741	-2.0610	1.1418	2.4061	3.4697	-1.4003	-0.7268	-0.0828	2.2260	-0.8304	5.8733	-0.7952	-1.7901	1.8027	-0.1857	0.4344	11.0263	-0.5814	1.0191	1.0571	0.6505	0.6264	-1.3356	7.0345	-1.4713	-1.0708	-0.3549	3.4990	-1.7449	6.0478	0.1639	-0.4223	-2.1906	0.0398	2.0660	-0.9001	7.7337	1.0661	-1.5852	-3.7369	0.6518	-6.1709	5.4489	0.2417	1.9869	2.8256	-0.6466	0.0661	1.1105	-7.0040
-0.5963	0.7911	1.9415	-1.7576	1.2430	0.5516	-0.3475	0.7119	2.4999	-0.5579	-6.3148	-0.3712	0.1291	-0.4099	-2.0231	2.9127	-3.3252	-2.6182	-0.6947	0.0310	0.0006	1.1873	-1.3528	-5.5059	-5.7818	0.1259	-0.5520	0.2299	0.5325	0.3884	-0.3076	0.4633	-0.0559	0.6742	-0.0299	-0.3659	-5.8369	3.2834	-0.6803	6.0843	1.0670	-0.7791	-6.7095	0.2469	7.7488	-0.5542	4.5919	1.1772	0.4716	0.0043
-1.0136	-1.6978	0.0983	-1.2090	0.0560	-3.5333	-0.6298	0.5436	1.0707	2.6231	-2.7511	1.2026	-1.4408	-0.3305	2.4324	-3.6782	-9.5531	0.3466	0.1157	-0.9727	-1.3326	-1.3792	0.4992	-4.2296	6.3153	0.9573	1.0883	-1.2441	-4.9924	-1.5404	-0.1118	0.1411	0.4991	-2.2426	-1.0186	-1.8013	-0.0598	-1.0096	-2.3994	2.9944	-1.0096	0.7601	0.8361	1.7196	-5.0101	0.7199	-1.5672	3.7646	0.1804	4.1111
0.8518	1.3445	3.1979	1.5005	-0.2890	0.0227	-0.7139	-0.8707	-0.7737	-2.3103	2.3154	-1.1950	2.7874	-0.8643	0.9848	2.9713	5.4665	-4.1999	-0.7144	-1.4860	1.7725	0.7788	-2.3711	0.0843	-1.7435	-0.5892	0.9632	7.4936	1.3858	13.1582	-2.2744	-1.1409	-3.8666	0.0794	-0.5161	-0.2179	-0.8912	1.1417	0.8251	-2.3498	-1.7782	-1.4766	-6.9092	0.8800	-0.2402	-1.2080	4.1444	-4.9376	1.3279	-1.1533
0.3717	2.6567	-0.1528	2.0926	-1.7326	1.5025	1.2791	-1.9977	0.6098	1.3911	6.2467	1.5133	-1.7273	-0.6355	-1.0297	1.4356	7.7919	1.0659	-0.6361	-0.5940	2.7837	-0.5150	-3.0491	5.6927	0.1276	-0.1714	0.0792	7.4136	-0.8682	10.2731	-0.3550	-4.1536	-0.4013	-2.5697	-1.3199	1.8640	2.1718	1.3364	5.0326	-7.3078	-1.7886	2.0592	-1.6963	0.6571	3.6722	0.4954	-2.7179	4.0494	0.6790	-16.8157
-1.0488	-0.1556	0.2377	-1.0727	2.3283	0.1856	1.2131	-0.4156	0.2793	0.7663	-2.7989	-1.1904	0.4477	-1.0562	-0.9405	3.6257	2.3427	1.3679	0.6799	-2.1759	-1.7925	-2.6484	-2.2783	-1.9456	-4.5302	1.0155	0.3402	-2.5178	0.7702	-2.9370	1.3511	2.5503	-0.4220	1.4248	-1.9443	-1.0831	-2.8572	-1.5731	-0.2935	0.2084	1.3424	-0.6379	-2.4729	1.0488	3.3089	-0.4335	0.2868	-0.8214	-0.6499	-0.5544
-0.9732	0.5188	-1.2528	1.2179	-0.3072	-1.3746	-0.1651	-0.1003	-1.6801	2.2150	1.8421	0.7909	-0.4062	0.7503	1.1010	1.1711	3.3250	0.6732	-1.6061	1.5035	0.2605	-2.9282	-0.2252	3.9646	-1.8351	-2.0654	-0.9885	0.8060	-2.5459	1.6513	-0.1926	0.6610	0.7115	1.0191	-1.1320	-1.2991	0.0940	0.5499	-3.2673	-2.0726	1.8845	1.3117	3.5581	-0.2118	0.3995	0.8447	1.3805	-0.1125	-0.6542	0.6740
-0.5047	1.7272	-1.8937	-0.2114	0.0195	2.0404	-0.4955	-1.6262	-3.0136	2.6910	0.2823	0.5325	-0.3457	-0.2176	2.2359	-2.9146	-0.5141	1.3768	0.3532	-0.2654	0.8587	-1.2939	0.8284	-0.1966	4.6962	1.1699	0.6765	2.5230	-1.4502	4.4055	-0.5366	-1.3353	0.3522	-2.1991	0.4180	0.9090	-2.0254	-1.3677	1.8907	-1.3295	1.2782	2.7656	-4.4882	0.3218	-6.2262	0.5945	-1.8736	-0.6315	-0.0783	1.5157
-1.9389	0.5859	2.2823	-0.7170	0.2213	0.2363	-1.0385	0.9423	-0.7647	-1.3189	-2.0058	0.8778	-0.8366	-2.8477	-0.7293	2.0947	0.4059	-2.8078	-0.3497	-4.1285	0.2856	1.4535	-2.0760	-4.9633	-2.3003	0.1595	-0.1638	4.9873	-3.0373	5.8043	-3.0514	2.0796	-0.7236	0.0999	1.3076	-0.5479	-3.5279	0.8488	3.3070	3.7051	-0.9996	0.3178	-4.0587	2.0991	0.4897	-1.0784	4.3853	0.5405	0.3883	-0.4202
-0.0384	3.7523	0.7850	-1.9215	-1.2649	2.3138	2.8839	-0.0757	1.3044	-0.5735	-1.8643	-1.0727	0.4309	-0.3480	-2.6704	2.9915	5.1284	0.3178	-0.3875	-1.7123	-1.5720	1.2552	-2.1058	-3.4565	-6.1050	1.9975	-0.6678	-4.0681	2.2538	-6.0646	0.4536	-1.3235	2.3206	0.9213	-0.4456	-0.0512	-6.9676	-0.2726	3.1304	-1.0555	-1.4094	3.4674	-4.1789	-0.2025	5.5881	-1.4609	1.1819	-2.0657	-1.4123	2.1936
-0.2881	-0.1977	1.8129	-0.1796	-1.1400	0.6181	-0.9001	0.5906	1.3632	-0.4774	0.3253	-1.0481	1.4599	-1.4867	-0.7461	-0.1127	0.1699	-0.2348	0.1896	-1.3041	0.2641	2.8034	-3.5247	-2.8740	-0.2633	-1.3917	1.1515	4.0496	-0.6300	6.5132	-1.5545	-2.7016	1.9278	1.6030	-0.4150	-0.6931	0.4727	0.8845	3.0946	3.5119	-0.8407	-0.8184	4.6200	-0.6640	2.3446	-0.9333	1.2017	0.3418	-1.8704	-1.4476
0.4718	0.9332	-1.7804	0.8042	-0.6111	1.1347	0.2193	0.4013	-3.5759	4.6133	0.7801	-0.3146	2.5817	-0.5234	0.6702	-0.2333	1.0407	2.4820	2.2751	0.5804	0.7997	-5.4070	2.4393	0.1845	-0.7109	0.9048	-0.1985	-5.6262	-0.0940	-5.6660	-0.3780	0.5644	2.7107	0.9356	0.8020	-0.8701	1.5974	-2.8074	-1.0130	-0.3596	0.2361	2.0795	8.4213	-1.6102	2.4134	-0.1546	-0.1968	-0.0654	-0.6981	10.0907
1.0061	-1.5507	-0.5637	-0.6717	-0.2865	-2.0946	-0.8238	1.7308	0.0217	4.2632	-0.3449	-0.5079	-0.5072	-0.1014	0.9533	-3.0752	-6.0967	2.3834	-1.6238	2.4226	0.0858	-4.1447	1.4462	0.6223	7.8889	-0.1738	0.1698	-1.1945	1.3904	-3.7855	0.0528	-1.9074	-0.7369	0.7872	-1.3858	-1.4652	2.1195	4.7912	-3.9576	4.0712	0.4786	3.7785	1.6541	-0.8092	-2.9646	-0.3781	-2.6263	4.1416	-0.6606	0.9838
-1.5306	-1.2330	1.0606	3.8817	1.9127	-1.2873	-0.2937	1.9065	-1.7949	0.3312	5.1920	1.7482	-2.4458	3.1857	-0.9943	-0.3594	7.7093	-1.0589	-0.2501	2.7213	3.0841	-0.0202	0.5269	11.3177	1.0814	0.9660	-1.0410	3.2935	-3.5138	2.8627	1.3975	-0.8471	-0.5518	-2.6619	0.7105	-2.1882	5.5615	-1.6692	-2.2711	-10.5489	1.8899	1.6366	9.0516	-0.9119	-3.3985	-3.7513	-0.1696	2.9850	-0.3867	-7.6120
2.5821	0.2201	0.9289	-0.2086	-0.2665	-0.9387	2.5291	2.1455	0.9368	0.3950	1.7990	-1.5651	0.3002	0.9304	-1.4520	-2.2726	-0.9065	-1.6845	-1.0479	-0.1438	1.7837	0.7221	1.6798	3.7406	2.4233	-1.7265	-0.5047	-2.0929	-2.2774	-1.7706	1.0063	1.5807	-1.5253	2.9625	-0.3555	-3.3477	0.5198	1.0991	-0.9869	-5.7622	-1.5373	4.5545	2.8111	1.1572	-1.3366	-2.3609	1.7784	-1.0180	0.8841	-0.2479
0.7147	3.2278	-1.2552	0.1401	1.3311	1.7353	0.3898	1.1301	-2.1667	-1.8991	-0.0166	0.8710	-2.3552	1.6000	2.4430	2.7468	3.5628	2.5441	-2.7962	3.5631	0.9075	2.6608	-3.6714	2.6454	-3.2129	-0.3623	0.0923	7.1392	0.0012	9.2397	-0.6329	-2.2140	1.1859	-2.5484	-0.9792	-1.0466	-4.2324	-0.5270	-0.8430	-4.5376	-0.1917	-0.8042	-1.5178	-1.3423	4.6195	-1.0905	-3.2547	2.7203	-2.0658	-12.5232
-0.0527	-1.7817	-1.3656	-0.7952	0.1519	-0.2337	0.1452	-1.0011	0.1101	-1.1637	-0.6933	1.1386	1.5145	-1.5112	0.6068	-2.1647	-2.1371	1.1361	1.6564	-1.5241	-0.4565	2.2250	2.1250	-1.5421	2.8179	-0.1873	-3.5031	-2.4459	1.0296	-3.9283	1.3519	0.8360	0.5579	1.4303	2.1066	0.5202	1.7965	2.3917	-0.6083	0.2382	-0.6562	-0.5437	2.1334	2.7495	-0.8387	1.1180	1.3687	-2.9720	-1.0100	8.9605
-0.4655	0.5662	-1.6564	0.0558	1.5022	-0.5814	0.4295	0.8831	2.9430	-2.5297	1.1451	0.6830	0.8714	0.2352	-0.8505	0.4298	4.1024	2.2431	2.8030	3.6092	0.0790	1.9219	-1.0286	1.5821	1.3068	1.7085	-1.8609	3.8143	3.8911	5.8698	0.0843	-0.2684	2.9657	-1.1804	0.0639	-1.3288	0.3937	2.8173	-1.5065	0.1528	0.4840	0.8251	7.8019	0.3339	1.5092	-0.8639	-0.4406	-1.9879	-2.1797	-0.2191
1.5764	-1.8409	3.5456	1.3450	0.3478	-1.2659	-0.1178	0.0609	0.4593	0.4278	3.3670	0.6530	0.7562	0.2843	-0.5575	0.5373	4.4476	-4.4238	1.3311	-0.8281	0.7738	0.7027	-0.0691	3.5334	-1.4220	-0.1195	1.8484	0.6167	1.6756	1.0715	0.5266	-0.6757	-0.3764	0.0495	0.8596	0.0889	4.3062	-0.9102	-1.4524	-1.5795	1.8021	2.0582	4.0916	2.3926	-1.5368	0.1906	1.8671	-4.6258	0.6356	1.5656
0.2083	-1.9298	1.0912	-0.6816	1.6825	-0.2146	-0.8258	-2.0701	0.1240	0.3246	-1.6197	0.0812	0.6047	0.9520	0.1312	-0.2764	-3.4664	-1.2511	0.3214	0.3729	-0.9521	-1.1894	0.8572	0.7348	1.7093	1.0072	-1.3139	0.2995	3.4068	-0.7441	-1.4765	-3.5417	-0.0666	-0.8049	-2.0229	1.6125	1.9401	-0.5589	-1.3154	-0.5729	-3.1482	-4.3194	0.0589	1.1392	-2.6978	-0.2333	-0.4192	-1.7582	-0.9514	4.7735
