X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50
-0.4990	-4.3636	-0.0185	0.4686	0.2039	0.3716	0.6979	-0.8759	-0.3543	0.4030	0.5180	-0.6839	-0.0031	1.8139	0.1931	0.0422	1.4739	1.5722	0.5718	5.1005	2.3771	1.1314	2.6699	2.1434	1.3163	1.8443	-0.2087	3.8164	2.3655	-1.6052	1.4379	-0.8067	1.7386	1.5693	-1.2905	-2.4514	2.7236	-0.2860	2.4190	1.1253	0.1789	-4.1667	-7.4518	1.0889	-0.6100	1.0290	-6.8201	5.3086	6.9275	2.9318
2.1931	0.7452	-1.3220	-1.1690	1.9379	0.3538	0.3726	0.7958	0.8353	-0.0034	-0.7164	0.3985	4.1642	0.6461	0.0599	-0.0271	0.4397	0.6530	0.9674	0.9494	0.6596	-1.3418	2.8044	-0.1355	-0.3074	4.8285	-0.5270	10.6730	-1.1812	-1.2065	0.0554	2.6141	1.5384	1.1754	5.3050	-4.7491	2.4783	6.2753	-1.4925	-8.1704	-0.4490	-7.4997	7.2383	1.8458	-0.9800	4.6789	-1.3194	-1.2250	2.0005	0.0536
1.4670	0.1634	1.0980	1.2720	-0.7381	-0.2636	0.6929	-1.5486	-1.5035	0.0356	-1.7052	0.3857	-1.2305	1.5304	-2.1479	-1.9288	-0.6834	-2.3583	-1.5218	-0.4827	-1.8702	1.1674	0.6584	1.5011	2.2920	-5.1195	0.1761	-6.6116	-0.2073	2.1693	-0.5593	3.7057	-5.3151	-6.1682	-0.5805	8.0542	-4.0185	-5.1012	-4.9451	5.5781	-1.4225	3.6580	-7.3659	1.6443	4.7128	-3.4851	1.3259	-6.2832	-14.2039	4.7319
0.8366	-3.7572	0.4318	0.3810	1.1977	-0.3616	1.1091	-0.9462	-0.4868	1.3859	0.0359	-1.1645	3.2558	-1.9239	-2.3922	0.4581	2.5622	-2.8100	6.6817	4.1652	2.7417	0.9949	-2.7450	0.6030	-0.1848	2.2439	-6.2270	-2.0956	-3.2094	-1.4097	3.3520	2.4791	-1.7996	-1.8693	2.9166	-1.7524	-1.6912	-11.1964	1.2593	3.7457	0.4172	-7.5706	-10.4289	-4.4283	14.8173	1.6034	6.0477	-3.7225	0.0696	13.5650
-1.6359	-1.4093	1.9456	-1.2275	0.1829	-1.4314	-1.4343	-1.2942	-0.0641	2.7450	-0.0958	0.4763	-3.7260	-0.0967	-0.4765	3.0990	2.2604	-4.2940	0.7350	-3.3246	1.9072	-2.1938	-0.3730	-0.8514	-3.9996	5.1975	-6.8347	4.2505	0.8949	1.2925	2.4576	-9.1455	2.5059	2.3805	-4.3163	-8.7136	-1.1146	11.5455	-1.3097	-2.2448	-1.1856	-12.4982	7.4322	-0.4661	1.4181	8.0143	-0.4140	-3.8591	-4.2971	1.6929
-1.1252	-0.7648	-0.1995	1.5223	-0.1181	0.1052	0.9536	-0.9518	0.8260	-1.0565	-0.1180	0.9006	-1.8231	-2.2369	-0.6217	-0.2908	1.3450	0.6878	7.4283	0.7701	2.5009	1.8138	1.3546	-2.4085	-1.4791	3.5377	2.8225	4.7922	-5.5257	-2.6433	1.2315	0.6730	-1.9244	-0.6426	-2.1838	-2.4239	-0.7978	0.0124	7.9670	0.5602	-3.0126	-3.3500	-2.6758	-1.1264	-2.1754	1.9399	-5.0769	3.0850	8.7491	-3.9936
0.4143	-1.9614	-1.6236	0.6346	4.5011	-0.2049	-0.6460	-4.3237	-1.5601	2.3896	-1.1647	0.9639	-0.0882	4.5484	0.7025	0.9942	0.2386	-0.9058	2.7593	-1.6220	2.0063	0.3702	1.3834	0.3987	-1.0130	-1.5608	-1.1915	-2.6991	1.0267	0.7597	-1.7207	-1.4133	-2.3372	-4.8550	1.0765	0.7322	-2.2915	6.8289	-1.1405	5.6462	-1.9043	-7.5525	-10.0566	1.0045	0.5583	5.8395	-7.0372	-3.7126	-8.4589	1.0219
2.1664	-3.1418	0.4719	-3.0348	0.0265	0.1290	-1.3035	3.3064	-1.0326	-0.2792	2.8317	1.3855	4.3317	-0.9473	2.5800	-1.3144	0.9373	-2.8618	1.6534	0.8558	1.0923	-0.5769	-0.6779	-0.6912	-5.5669	5.0688	-4.3048	0.7613	1.6158	-0.5792	-1.2357	-10.1969	1.7799	1.2864	9.9094	-5.8418	3.6409	-5.5496	-0.0670	-4.0989	0.8946	-14.9173	1.7652	0.5787	12.7540	4.8904	2.9541	-3.7844	6.5868	16.0906
1.8745	1.7001	-1.8554	3.7372	2.3610	1.2332	0.1044	-5.3509	0.1631	0.4715	-1.8067	0.2349	2.0849	6.4452	-0.7524	1.7733	-1.0295	1.4108	-1.8810	-0.2815	-2.0492	0.4420	-1.8049	0.8276	0.0586	-8.5950	-0.3041	-12.5284	-0.0088	3.1789	1.4695	-0.0730	-5.6017	-6.2299	2.9296	9.8635	-9.0118	-1.7437	-8.3666	12.7234	-5.1565	7.0848	-18.3656	1.2338	0.1244	-5.7559	7.4162	-0.0677	-24.0698	-5.8721
0.4655	1.4081	1.2960	2.5154	0.8050	1.1327	3.0640	-1.2242	-0.3060	-0.7434	1.1463	-1.3690	1.6304	2.0147	-2.2802	-1.1825	1.0823	-1.3357	-3.0650	-1.5768	1.6203	0.6620	-0.2886	-1.3146	-0.0958	1.0923	0.9099	-1.5118	5.1189	-1.3184	0.8471	-6.1875	-3.8900	-5.0836	3.7812	1.0401	-0.0644	-0.6283	-0.3938	1.4221	-0.7391	-8.3114	0.7721	-0.5687	5.6061	3.3938	2.2280	-6.4967	1.7061	6.6710
-1.5658	-0.2287	-0.2237	-0.5733	3.2761	-0.9365	-2.0647	2.1970	-0.1398	-2.1046	1.2338	-0.8758	-4.4965	-1.3514	-1.6837	0.6782	1.3590	-3.3179	-0.7449	-2.9287	2.2647	-0.9312	-0.9762	4.8309	-0.3420	2.8518	-2.0965	6.2077	1.3221	-5.0594	0.7739	-0.7113	2.3567	2.3047	-7.0073	-5.1064	1.4057	-1.2871	2.7364	-6.5346	2.8643	-6.3279	9.3938	-0.8596	3.9323	3.0370	-8.0382	-4.8624	7.2391	5.6591
1.5928	2.4653	-1.0068	0.2305	1.2730	-0.5135	-4.5793	-0.3191	0.9367	-0.3891	0.2677	0.5391	2.4492	-0.5913	0.9228	0.5379	0.1885	0.5799	1.0801	-3.3776	0.0349	1.8856	-1.0381	0.6474	-1.3831	1.3094	1.4537	1.6761	-1.6030	0.2127	-0.7976	-0.2053	1.5604	1.0589	2.2418	0.4916	-1.9049	3.2956	5.0553	2.9957	-2.6807	5.1286	0.5208	0.7059	1.9073	-2.9742	2.6780	2.9791	7.7043	-0.1966
-0.5520	0.6203	0.4132	0.7951	1.0174	0.8793	-1.9427	-1.5151	-0.1839	2.5048	-0.4478	1.4028	-2.1639	2.5987	0.1649	-0.9665	-1.4260	-3.8672	-2.4418	-7.2067	-2.6016	-0.1729	1.3133	0.1933	-4.6796	-4.2156	-0.8710	-5.1962	1.9540	3.9648	-2.8312	-4.8477	-2.0210	-1.5248	-2.5814	7.2775	0.6594	9.3398	-6.1996	5.9871	-0.5040	-1.5948	0.7605	-3.0656	-6.6335	-2.9071	-4.2958	-4.0031	-10.1927	-6.7966
2.7813	-3.4720	0.9064	0.2377	-4.4371	2.2055	0.4481	-1.6044	-1.2790	-1.4586	-1.0991	-0.2194	3.8329	4.0107	0.3049	-1.6557	3.1441	2.4232	-1.8169	6.7186	4.1859	0.5161	-0.0511	-3.9612	3.5135	9.4437	0.8135	10.4157	12.3324	-6.3728	1.9762	-10.8716	-0.2540	-1.9214	6.3801	-9.2168	-1.1911	-5.6631	1.2723	-3.4058	-4.3368	-8.4079	-0.5987	4.7895	12.3681	6.4442	-0.4441	5.8403	-0.0523	14.8449
-2.4821	-0.8525	0.3633	-2.4785	-3.0876	1.6281	0.8076	4.4199	-0.1193	-0.0140	-0.8330	-1.5715	-2.8145	-6.9413	-0.6818	2.3289	2.3986	1.8995	4.4800	4.9102	1.1713	-0.1263	-1.4672	-3.1814	1.1918	9.9462	-2.9679	11.0469	-3.1044	-1.7811	0.7964	6.1096	4.7596	0.6734	-1.3955	-12.8607	-1.6548	-8.1960	8.5444	-14.2111	-5.3790	-4.3275	13.1759	3.1312	15.4165	1.4225	-3.2265	0.0810	9.1745	13.4676
1.3690	3.6309	-0.2108	-0.4924	0.4652	-0.1208	-1.9654	0.9367	1.8380	-0.3226	0.8425	0.8496	3.3092	-2.0480	-2.2674	-1.6693	1.8817	-0.0370	3.0871	-2.7127	3.4126	0.4592	-0.8358	0.1867	-3.5913	4.7115	2.7049	3.8520	2.1891	-5.2858	0.1045	-4.6860	3.7797	3.2118	6.5403	-5.7057	0.9601	6.0923	9.1257	-2.2680	0.5452	-4.1389	6.1933	1.4410	-5.3645	-0.5257	-0.3019	0.8522	12.3257	-5.8677
-1.1501	-0.1560	-0.5493	1.4511	3.8811	0.5490	-2.6718	-3.0727	0.6438	1.2910	0.0961	0.9367	-1.2476	4.5702	-1.8407	1.0430	-0.3660	-3.3398	-3.1760	-4.5667	0.5513	1.7278	0.6492	1.1652	0.3843	-3.8800	-1.6300	-4.3198	5.1936	-0.6197	-3.2109	-0.9986	-2.1259	0.8794	-0.6250	1.8853	-1.4183	5.3137	-5.2320	6.4301	0.3007	0.2519	-6.8569	1.6492	-2.6924	3.3330	-6.3286	-3.9934	-9.5967	-2.9290
-0.9765	-1.3567	-0.6505	-0.7193	4.4591	-0.0101	5.0861	0.4073	1.4219	2.6873	-1.9950	-1.3058	-0.9478	1.3637	-2.3729	-1.9997	0.2163	-1.2518	-1.0845	-0.9603	0.6399	-2.0334	-2.6473	3.0298	-3.2205	-2.0058	-1.1321	-3.0648	1.3397	0.4413	1.6104	-6.0436	4.7859	7.7711	0.8717	2.7552	-5.1624	7.4114	2.6350	2.2107	-2.8414	15.0624	-5.7773	-0.9203	-24.6197	-7.2458	4.1949	3.1837	-6.9886	-30.4093
-1.1305	-0.4980	-1.9116	-0.6534	5.0189	0.8326	-1.5316	1.8446	0.6908	4.5711	-1.1219	-0.0170	-1.8181	-1.0814	0.0193	1.2492	-1.7502	-0.7734	-0.4719	-0.7011	-2.4749	-2.7968	-0.1878	2.8149	1.8892	-4.4557	-3.3830	-6.4388	-2.9389	6.5442	-0.7762	8.1955	1.2875	1.0271	-3.3874	4.2755	-0.5328	-2.6732	-6.0468	-2.8729	-0.8631	6.3289	0.5723	-1.5253	3.0371	2.0262	-0.5818	5.5784	-11.4806	2.7054
1.2924	0.6491	1.0764	1.9509	0.6646	-0.4780	-1.3589	1.3138	2.3649	-0.3161	-0.4347	-0.1907	2.9703	0.0243	1.4250	-0.6214	0.0749	-3.2759	-3.6488	-3.7001	-1.2116	0.0508	0.4583	2.1576	-0.2786	-2.0632	-1.2989	-0.9848	2.2859	-0.2943	-1.3557	0.1995	1.1921	1.9278	3.9701	2.4140	0.7709	3.2264	-4.0008	2.0185	0.6731	-0.1222	1.3833	0.8032	-5.3802	3.0024	1.0536	-6.5987	-2.3476	-9.0958
-0.2105	1.1570	0.0284	-0.6476	-1.1350	0.4227	-2.9573	-1.3218	0.6164	-2.3409	0.8028	-0.2350	-0.3878	2.8000	0.7618	-0.4142	2.1317	2.3171	-2.7548	1.1464	3.4971	2.4022	-3.7376	-0.8633	4.4981	2.4871	4.8984	-2.9531	7.7383	-3.8807	-2.5658	1.1148	2.2544	4.0193	-0.8376	-2.9623	1.0451	-3.6197	4.4689	3.5948	-0.5298	4.8739	-4.9325	2.3790	3.2971	-2.4378	-4.6580	4.2664	10.4816	2.0923
1.6837	1.2732	-0.6297	0.0991	-0.3610	-1.8852	0.9046	-4.7617	0.2285	1.5134	0.0574	0.5774	1.5874	2.5885	3.2770	-1.8878	0.0408	1.1782	-1.1276	-0.2717	-2.6925	2.4628	-0.3355	-1.0282	3.7043	-8.4690	3.4108	-8.3512	-2.3081	5.2418	1.1141	5.6985	-1.0653	-3.4030	2.3519	11.3049	-0.1075	9.3318	-1.8106	11.0333	5.2242	9.4684	-12.7893	-1.7216	-12.3308	-5.9104	5.6287	1.2395	-6.6074	-11.6968
0.1794	0.7325	0.5765	4.7762	0.5691	-1.2908	-1.5508	-4.6089	-0.0618	0.6043	0.1432	0.4032	1.2459	2.6335	1.4161	-1.2154	2.4785	-2.3202	-2.6242	-2.9133	5.3783	-0.4642	-0.7470	-1.9907	1.1955	6.5266	-0.6642	7.1466	10.8140	-5.5342	-0.8217	-7.1309	-0.9892	-2.8273	3.6011	-7.0251	-3.6233	9.2668	-0.2045	2.3402	0.1691	-14.0487	1.5314	2.6938	7.3173	9.2964	-3.7015	-5.1286	-4.0224	3.6530
2.3046	3.3187	-0.5767	-1.1460	1.1236	1.7620	-4.8170	-1.7493	0.7925	-0.5413	0.3921	-0.5999	2.3718	1.1037	0.1847	-2.4685	-1.9012	-1.1269	-4.2155	-6.6521	-3.7622	-0.1717	2.3770	0.9643	-1.0043	-10.0881	5.4641	-7.4292	2.1663	3.6683	1.5770	-0.2180	1.5787	4.1447	3.3960	12.8131	2.9076	12.5680	-0.9496	7.8439	0.6328	20.0075	-1.5684	1.9307	-19.8590	-9.3988	6.7352	0.7990	4.1812	-17.6091
-0.1084	-1.4670	0.5180	-1.9168	-1.8907	-0.7360	-0.3107	-2.2736	1.7043	-0.0292	0.9503	0.2405	0.6001	2.1068	0.2546	-1.3057	-0.4726	0.3786	0.7728	1.2874	0.6743	-2.7735	1.5774	-2.3377	0.1081	4.1498	-0.1456	9.0537	-2.4946	-1.6805	-0.4448	-0.7703	4.9433	8.4479	2.2174	-3.5423	5.5064	10.7497	3.9202	-2.1235	4.3449	2.2899	2.1088	3.4597	-13.7624	-2.1319	-3.6872	5.1530	11.9410	-12.2747
0.0301	2.1118	-0.3688	-1.7454	-0.2211	-0.9044	0.8848	5.8227	1.8926	-0.5279	0.0082	0.9863	2.3945	-7.6772	1.2417	-0.1355	-0.9973	0.4789	5.6837	-2.1314	-2.0584	-0.6180	1.3350	1.1147	-0.8922	-1.5402	-0.0723	-1.0090	-8.8470	1.0930	-1.0783	9.2892	2.8693	4.3597	1.1104	2.8024	2.6508	1.9372	2.0931	-4.8294	2.7622	5.7757	10.6951	2.1399	-11.0096	-4.2105	3.5798	1.1939	5.4964	-11.4051
-2.9136	3.6846	-0.5741	0.7557	1.5120	1.4871	-1.5724	0.6166	-0.3477	-1.0205	-0.0663	0.8880	-6.0177	0.9320	3.1750	4.5830	-1.8852	1.0776	-2.9370	-2.8368	-3.0184	-0.2545	-2.7156	0.5489	2.3986	-6.6113	-3.3189	-8.7597	3.4307	2.2043	0.8622	-0.7627	-3.0466	-0.4863	-10.2881	3.9336	-3.4159	-6.3215	-8.9234	4.6132	-3.6072	10.3470	-2.2863	0.3820	5.2261	-5.5913	2.3340	1.8727	-13.3651	3.3095
-1.0706	-1.2203	0.2409	-1.3879	-1.4219	0.7145	0.2145	2.0722	-0.7138	-2.1653	1.8072	0.1308	-0.9231	-0.0375	-1.0824	0.9304	-0.2159	2.6235	-1.8548	4.3029	-0.3783	-2.3764	-0.0125	-1.0063	-1.3105	2.4569	-0.2002	4.1742	4.4260	-0.6507	-2.6874	-4.6821	1.1331	0.5090	-0.4438	-3.9576	4.9957	-5.7104	-2.4307	-6.1532	3.2856	-9.3302	2.0613	2.7306	4.7244	6.6106	-5.9571	6.0791	4.4082	7.3334
-0.9822	1.3259	0.8780	-2.0895	1.5323	0.1338	1.8367	2.9402	0.6307	0.6623	-0.2506	1.9308	-1.4606	-2.9892	0.1516	0.2429	0.3324	-4.2738	2.3874	-6.7568	1.3033	3.8840	0.0597	-0.4891	0.2482	0.4420	2.5841	2.4388	0.1264	1.2101	-0.0202	-0.7084	6.3615	7.6020	-3.2627	-0.2959	1.8252	20.8773	10.1191	-10.1415	1.1580	12.5198	21.1714	-0.7253	-26.4291	-8.0394	-2.9493	-0.3803	14.1144	-25.4478
-0.5932	-0.5001	0.2306	3.9842	0.8993	0.0046	2.3183	-4.9117	-0.3747	-1.3443	-0.0082	-1.3160	-0.6355	4.0132	-1.1207	-0.0110	2.0800	0.9093	-3.2467	2.1626	3.1120	-0.9826	2.5391	0.8801	1.1593	2.3010	-0.7036	9.1167	7.0566	-5.8206	-2.5375	-1.0585	-3.8966	-6.6704	0.6137	-2.7669	-2.2623	1.1732	-3.3423	0.2887	-3.1613	-11.8566	-4.4347	-0.3444	9.3370	7.0156	-11.0273	-4.4833	-4.0597	8.0081
